ST,OCCPSTEM,RAC1P,SEX,JWMNP_ZSCORE,HICOV,ADJWAGPRPP,PWGTP,REP_RATIO,ST_CODE,NaN_Flag
Kansas,STEM,Multi-racial and Other,Male,1.3388578064003847,0.75,42466.85818385651,460,0.731163820001758,KS,0
Kansas,STEM,White,Female,0.05089329560728667,1.0,44731.757286995526,2961,0.4863852281579344,KS,0
Kansas,STEM,White,Male,0.17836765310311428,1.0,62284.72533632288,10288,1.5575281939367378,KS,0
Kansas,STEM-related,Asian,Female,-0.13299425158119793,1.0,22648.99103139013,1289,5.558789273267091,KS,0
Kansas,STEM-related,Asian,Male,-0.6261334910768304,1.0,2264.8991031390133,60,0.18567606218430963,KS,0
Kansas,STEM-related,Black or African American,Female,0.011047759113897082,1.0,67946.9730941704,104,0.28178903236860414,KS,0
Kansas,STEM-related,Black or African American,Male,0.0825573793714598,1.0,95125.76233183856,83,0.15224663261029509,KS,0
Kansas,STEM-related,Multi-racial and Other,Female,-0.08021043263285438,0.8888888888888888,22648.99103139013,1154,1.8435374920524819,KS,0
Kansas,STEM-related,Multi-racial and Other,Male,0.8529323435605486,0.5,79271.46860986546,371,0.6336073209023886,KS,0
Kansas,STEM-related,White,Female,0.45329730324568435,0.9634146341463414,41334.408632287,9120,1.6096306127309947,KS,0
Kansas,STEM-related,White,Male,-0.1346925258339424,1.0,45297.98206278028,2485,0.40422276630860854,KS,0
Kentucky,Non-STEM,Asian,Female,-0.30809098781658495,0.9285714285714286,5085.398169336384,2085,0.9849473607408057,KY,0
Kentucky,Non-STEM,Asian,Male,-0.32680557908895297,0.8571428571428571,23115.446224256295,1432,0.8275051658859592,KY,0
Kentucky,Non-STEM,Black or African American,Female,-0.08682303595660938,0.9411764705882353,20514.958524027457,11901,1.0622493845083854,KY,0
Kentucky,Non-STEM,Black or African American,Male,-0.21048878594133189,0.7254901960784313,11557.723112128147,14483,1.0205356292146863,KY,0
Kentucky,Non-STEM,Multi-racial and Other,Female,-0.2518731404479384,0.825,15025.040045766591,4291,1.091491011790134,KY,0
Kentucky,Non-STEM,Multi-racial and Other,Male,0.6341041471904171,0.7906976744186046,20803.901601830657,6486,1.0770498689692427,KY,0
Kentucky,Non-STEM,Native American or Hawaiian,Female,-0.2140019691649953,0.6666666666666666,11557.723112128147,211,1.107770532823592,KY,0
Kentucky,Non-STEM,Native American or Hawaiian,Male,0.4365402663924462,1.0,20572.7471395881,270,1.107770532823592,KY,0
Kentucky,Non-STEM,White,Female,-0.05825858799428255,0.9267822736030829,19648.12929061785,114008,0.9705644795861832,KY,0
Kentucky,Non-STEM,White,Male,0.06765764501897091,0.8499558693733451,26582.763157894737,131776,1.0148536907652317,KY,0
Kentucky,Not working,Black or African American,Male,,1.0,0.0,207,2.4263113033522044,KY,1
Kentucky,Not working,White,Female,,0.8888888888888888,0.0,684,0.9686161433404338,KY,1
Kentucky,Not working,White,Male,,0.8571428571428571,0.0,834,1.0684143210060144,KY,1
Kentucky,STEM,Asian,Female,0.46527998596781267,1.0,68768.45251716247,126,1.5915963932086838,KY,0
Kentucky,STEM,Asian,Male,0.0552136195874493,1.0,28258.633009153316,286,4.419256083965803,KY,0
Kentucky,STEM,Black or African American,Female,-0.4231190823978107,1.0,59291.11956521739,201,0.47972740640787626,KY,0
Kentucky,STEM,Black or African American,Male,-0.5235445026214406,1.0,33517.397025171624,139,0.26190264278411174,KY,0
Kentucky,STEM,Multi-racial and Other,Female,-0.6650993380800991,1.0,46230.892448512575,51,0.3468863933916363,KY,0
Kentucky,STEM,Multi-racial and Other,Male,1.789501586833156,1.0,23115.446224256288,120,0.5328384467345317,KY,0
Kentucky,STEM,White,Female,0.045106663897936924,0.9545454545454546,31205.852402745993,2071,0.47143802056240236,KY,0
Kentucky,STEM,White,Male,0.16324994247959995,0.975,56632.84324942791,7737,1.5932911778266057,KY,0
Kentucky,STEM-related,Asian,Female,-0.12298110256626922,1.0,10690.893878718536,134,0.983529812184783,KY,0
Kentucky,STEM-related,Asian,Male,-1.019396918102298,1.0,36291.250572082376,199,1.7867201726309372,KY,0
Kentucky,STEM-related,Black or African American,Female,1.1186160003237646,1.0,14447.153890160183,309,0.4285261026016609,KY,0
Kentucky,STEM-related,Black or African American,Male,0.3725315010944355,0.5,67612.68020594964,892,0.9765854823614568,KY,0
Kentucky,STEM-related,Multi-racial and Other,Female,-0.844739969991977,1.0,69346.33867276888,13,0.051378423024578214,KY,0
Kentucky,STEM-related,Multi-racial and Other,Male,-1.1715409083250508,0.0,5778.861556064074,65,0.16770576545648186,KY,0
Kentucky,STEM-related,White,Female,0.17071122891434012,0.9344262295081968,39874.14473684211,13362,1.7674059068759171,KY,0
Kentucky,STEM-related,White,Male,-0.03925947819009829,0.967741935483871,30050.080091533182,3494,0.41808615322500925,KY,0
Louisiana,Non-STEM,Asian,Female,-0.4119465708551924,0.9,10170.401877133107,1619,0.6796344585863241,LA,0
Louisiana,Non-STEM,Asian,Male,-0.29851368657858196,0.7391304347826086,18387.16723549488,2273,0.819216381603636,LA,0
Louisiana,Non-STEM,Black or African American,Female,-0.06913262729630641,0.8853333333333333,14364.974402730377,62333,1.0531783775571402,LA,0
Louisiana,Non-STEM,Black or African American,Male,-0.05887545935410293,0.7641196013289037,14364.974402730377,54085,1.04011290541235,LA,0
Louisiana,Non-STEM,Multi-racial and Other,Female,0.09539308745528567,0.7727272727272727,8389.145051194539,4885,1.0018051353837398,LA,0
Louisiana,Non-STEM,Multi-racial and Other,Male,-0.021066133417164994,0.723404255319149,20685.563139931743,6491,0.9732070447419781,LA,0
Louisiana,Non-STEM,Native American or Hawaiian,Female,-0.531457000323067,1.0,5745.98976109215,371,1.102513494332012,LA,0
Louisiana,Non-STEM,Native American or Hawaiian,Male,0.18059796731630048,0.7142857142857143,49760.271331058015,654,1.1026825450961897,LA,0
Louisiana,Non-STEM,White,Female,-0.10466885883567349,0.885952712100139,16088.771331058022,75547,0.957353135287176,LA,0
Louisiana,Non-STEM,White,Male,0.1747083037739266,0.8441558441558441,28729.948805460754,79538,0.9933980000954105,LA,0
Louisiana,Not working,Black or African American,Female,,1.0,0.0,237,0.3138443623774142,LA,1
Louisiana,Not working,Black or African American,Male,,0.42857142857142855,0.0,2042,3.077807613956122,LA,1
Louisiana,Not working,Multi-racial and Other,Female,,1.0,0.0,21,0.3375359703240364,LA,1
Louisiana,Not working,White,Female,,0.8333333333333334,0.0,802,0.7965469703862252,LA,1
Louisiana,Not working,White,Male,,1.0,0.0,570,0.5579631939271306,LA,1
Louisiana,STEM,Asian,Female,0.3481175860278082,0.8,30683.585324232085,403,3.546332368912998,LA,0
Louisiana,STEM,Asian,Male,0.5480017585426775,1.0,25856.953924914676,852,6.4370166975016385,LA,0
Louisiana,STEM,Black or African American,Female,0.15383370751651856,0.8333333333333334,41026.366894197956,1219,0.43175110613253764,LA,0
Louisiana,STEM,Black or African American,Male,-0.27328998846716657,0.8571428571428571,13215.776450511948,866,0.34911410163017015,LA,0
Louisiana,STEM,Multi-racial and Other,Female,-0.5357576176650146,1.0,40221.928327645066,81,0.34821666588770656,LA,0
Louisiana,STEM,Multi-racial and Other,Male,0.2268036254200472,1.0,31258.1843003413,1021,3.2089668112344447,LA,0
Louisiana,STEM,Native American or Hawaiian,Male,-1.3715917673907738,1.0,50564.70989761093,14,0.4948193059579726,LA,0
Louisiana,STEM,White,Female,0.14581256829145378,1.0,48266.31399317407,1673,0.4444232084137933,LA,0
Louisiana,STEM,White,Male,0.17843798864956728,0.9864864864864865,49415.51194539249,7600,1.9897937194750026,LA,0
Louisiana,STEM-related,Asian,Female,-0.1619859521636575,1.0,45967.918088737206,661,4.215441525753997,LA,0
Louisiana,STEM-related,Black or African American,Female,-0.036717902382130935,0.8823529411764706,19536.365187713312,2871,0.7369366669035992,LA,0
Louisiana,STEM-related,Black or African American,Male,-0.058981167629254844,0.8,36429.575085324235,1573,0.459563408689815,LA,0
Louisiana,STEM-related,Multi-racial and Other,Female,-0.3571542780139533,1.0,68951.87713310581,505,1.5733419852248234,LA,0
Louisiana,STEM-related,Native American or Hawaiian,Female,6.0621732410709654,0.0,57459.89761092151,8,0.361171156314626,LA,0
Louisiana,STEM-related,White,Female,-0.08642961928710753,0.9326923076923077,35969.89590443687,10856,2.0899593735916775,LA,0
Louisiana,STEM-related,White,Male,-0.13111817235960596,0.92,37923.5324232082,2470,0.46866080773693536,LA,0
Maine,Non-STEM,Asian,Female,0.27315045953451994,1.0,10172.658610271903,441,0.9471342418076385,ME,0
Maine,Non-STEM,Asian,Male,0.35533597536732475,1.0,2950.070996978852,709,0.9814668529307555,ME,0
Maine,Non-STEM,Black or African American,Female,-0.32894975645365054,1.0,12207.190332326285,973,1.1683470012320982,ME,0
Maine,Non-STEM,Black or African American,Male,0.30228480715231015,0.7142857142857143,29500.70996978852,901,0.9711076089576757,ME,0
Maine,Non-STEM,Multi-racial and Other,Female,0.3231380377695766,0.8,25431.64652567976,1014,1.0711608130645096,ME,0
Maine,Non-STEM,Multi-racial and Other,Male,-0.2164212098118776,0.6666666666666666,12715.82326283988,843,1.168347001232098,ME,0
Maine,Non-STEM,Native American or Hawaiian,Female,,1.0,5086.329305135952,155,1.1683470012320982,ME,1
Maine,Non-STEM,Native American or Hawaiian,Male,-0.03834912925711753,0.8333333333333334,3204.3874622356498,333,1.1683470012320982,ME,0
Maine,Non-STEM,White,Female,0.1779586831679507,0.8937007874015748,18819.418429003024,31719,0.9437644467894395,ME,0
Maine,Non-STEM,White,Male,0.04420899739258686,0.8295081967213115,23905.74773413897,38393,1.0422255725807743,ME,0
Maine,Not working,White,Female,,0.0,0.0,447,2.245855298342119,ME,1
Maine,STEM,Asian,Male,-0.9193699145587907,1.0,37638.83685800605,135,2.5234169005248037,ME,0
Maine,STEM,Black or African American,Male,-1.3312777021250883,1.0,6612.2280966767385,183,2.663296344949138,ME,0
Maine,STEM,Multi-racial and Other,Female,0.6102012292834174,1.0,50863.29305135952,29,0.4136571700304406,ME,0
Maine,STEM,White,Female,0.25578343024324657,1.0,19124.59818731118,1522,0.6114833209439546,ME,0
Maine,STEM,White,Male,0.5105428715104702,0.9642857142857143,47302.86253776435,3721,1.363939740804207,ME,0
Maine,STEM-related,Asian,Female,-0.5278051210913803,1.0,35604.30513595167,103,2.50335236793368,ME,0
Maine,STEM-related,Multi-racial and Other,Female,-0.8104270572894616,1.0,42725.166163142,63,0.7531284990416184,ME,0
Maine,STEM-related,White,Female,0.2111653447723631,0.9302325581395349,40690.63444108762,5579,1.8785047540405824,ME,0
Maine,STEM-related,White,Male,0.7295100660003779,1.0,26804.955438066463,925,0.28416018064993387,ME,0
Maryland,Non-STEM,Asian,Female,-0.15167337656338392,0.9047619047619048,10739.238857938719,6997,0.7589063317217257,MD,0
Maryland,Non-STEM,Asian,Male,-0.13958018390875832,0.9072164948453608,19696.42061281337,9196,0.9024647717890915,MD,0
Maryland,Non-STEM,Black or African American,Female,0.0495168520967038,0.9240196078431373,18758.495821727018,57808,1.0070201107787504,MD,0
Maryland,Non-STEM,Black or African American,Male,0.1661683226473045,0.84,18758.495821727018,60442,1.052781600779059,MD,0
Maryland,Non-STEM,Multi-racial and Other,Female,0.0014088078084164102,0.7857142857142857,18758.495821727018,13713,1.0772720976947665,MD,0
Maryland,Non-STEM,Multi-racial and Other,Male,-0.0651496862735258,0.7086614173228346,20634.34540389973,16531,1.079104656818938,MD,0
Maryland,Non-STEM,Native American or Hawaiian,Female,-0.42655976723068284,0.8333333333333334,14068.871866295269,693,1.1006362819087323,MD,0
Maryland,Non-STEM,Native American or Hawaiian,Male,0.17125479931342674,1.0,32827.367688022285,541,1.044141403897927,MD,0
Maryland,Non-STEM,White,Female,-0.03982932291083068,0.9354094579008074,21572.27019498608,87336,0.9713389874154431,MD,0
Maryland,Non-STEM,White,Male,0.01550236562767561,0.9139297848244621,23448.119777158776,94364,1.0008353856975671,MD,0
Maryland,Not working,Black or African American,Female,,1.0,0.0,1006,1.4004413578226222,MD,1
Maryland,Not working,Black or African American,Male,,0.875,0.0,1405,1.955656301058852,MD,1
Maryland,Not working,Multi-racial and Other,Female,,0.5,0.0,262,1.644791959549436,MD,1
Maryland,Not working,White,Female,,1.0,0.0,545,0.48438509755602965,MD,1
Maryland,Not working,White,Male,,0.8888888888888888,0.0,1132,0.959443675667035,MD,1
Maryland,STEM,Asian,Female,-0.0902302280062881,1.0,42206.615598885786,2628,2.742532145749653,MD,0
Maryland,STEM,Asian,Male,-0.2099805692650607,1.0,40096.28481894151,2341,2.2104605708833205,MD,0
Maryland,STEM,Black or African American,Female,0.236282483747615,0.9583333333333334,32827.367688022285,3824,0.640941137271272,MD,0
Maryland,STEM,Black or African American,Male,0.33850203514577837,1.0,45020.38997214485,4213,0.706058982284026,MD,0
Maryland,STEM,Multi-racial and Other,Female,0.42556643069614547,0.8333333333333334,56275.48746518107,551,0.41648042861743567,MD,0
Maryland,STEM,Multi-racial and Other,Male,0.14677927904463847,0.9375,35828.72701949861,1657,1.040727457613332,MD,0
Maryland,STEM,Native American or Hawaiian,Female,,1.0,0.0,58,0.8863161185364813,MD,1
Maryland,STEM,Native American or Hawaiian,Male,-0.30279411942872014,1.0,234481.19777158782,77,1.429890698209159,MD,0
Maryland,STEM,White,Female,0.01546960765828775,0.9682539682539683,49710.01392757661,5957,0.637463300528586,MD,0
Maryland,STEM,White,Male,0.1324088386832901,0.9808917197452229,46896.23955431755,14823,1.5126640379627643,MD,0
Maryland,STEM-related,Asian,Female,-0.2912326537432385,0.8125,21103.3077994429,1372,1.9501348928135704,MD,0
Maryland,STEM-related,Asian,Male,1.2061097334243016,0.8,29544.630919220053,617,0.7935068838294789,MD,0
Maryland,STEM-related,Black or African American,Female,-0.05907335251208602,0.9655172413793104,35641.14206128134,5832,1.3313797713932671,MD,0
Maryland,STEM-related,Black or African American,Male,0.3407561073535406,0.8571428571428571,42628.68175487465,2418,0.5519376187528177,MD,0
Maryland,STEM-related,Multi-racial and Other,Female,0.4905712364547914,1.0,58151.33704735377,657,0.6763827828428036,MD,0
Maryland,STEM-related,Multi-racial and Other,Male,-0.7313736153750559,1.0,32827.367688022285,84,0.07185847002306696,MD,0
Maryland,STEM-related,White,Female,-0.1264408884302474,0.9583333333333334,37516.991643454036,13406,1.9539388937830904,MD,0
Maryland,STEM-related,White,Male,0.0969654065397157,1.0,40330.766016713096,2140,0.29744339032336925,MD,0
Massachusetts,Non-STEM,Asian,Female,-0.12242160191416185,0.9203980099502488,9149.864130434782,18349,0.8634825753679148,MA,0
Massachusetts,Non-STEM,Asian,Male,-0.15379828665137404,0.9197080291970803,13724.796195652172,12479,0.7013873120696863,MA,0
Massachusetts,Non-STEM,Black or African American,Female,0.06357106699240539,0.9551282051282052,14639.782608695652,22301,1.059122025766366,MA,0
Massachusetts,Non-STEM,Black or African American,Male,0.12444780671295239,0.8116883116883117,14914.278532608696,20748,1.1458276414307966,MA,0
Massachusetts,Non-STEM,Multi-racial and Other,Female,-0.12045554907985968,0.9310344827586207,17704.987092391304,23085,1.0905997155536773,MA,0
Massachusetts,Non-STEM,Multi-racial and Other,Male,-0.059413248982444836,0.8994413407821229,18299.728260869564,24799,1.069142059981522,MA,0
Massachusetts,Non-STEM,Native American or Hawaiian,Female,0.26923746755405875,1.0,15554.76902173913,159,0.6975365414135701,MA,0
Massachusetts,Non-STEM,Native American or Hawaiian,Male,-0.35119070112647666,0.6666666666666666,14639.782608695652,782,1.2327532587246115,MA,0
Massachusetts,Non-STEM,White,Female,-0.025038607853411485,0.968869123252859,22874.66032608696,163301,1.0019901443581094,MA,0
Massachusetts,Non-STEM,White,Male,0.010401051736757963,0.9506641366223909,24704.633152173912,160951,1.002515573579491,MA,0
Massachusetts,Not working,Asian,Male,,1.0,0.0,578,5.714314279688995,MA,1
Massachusetts,Not working,Black or African American,Female,,1.0,0.0,668,5.5802838154349566,MA,1
Massachusetts,Not working,Multi-racial and Other,Female,,1.0,0.0,27,0.22436619798604787,MA,1
Massachusetts,Not working,White,Female,,0.8333333333333334,0.0,431,0.4651682228779164,MA,1
Massachusetts,Not working,White,Male,,1.0,0.0,837,0.9170247766853746,MA,1
Massachusetts,STEM,Asian,Female,0.253843342377396,0.9803921568627451,54899.18478260869,6001,1.843755910387387,MA,0
Massachusetts,STEM,Asian,Male,-0.05428982266321501,0.9873417721518988,45749.32065217392,7230,2.6531086720741057,MA,0
Massachusetts,STEM,Black or African American,Female,0.34953032565538256,1.0,33854.497282608696,1025,0.3178221408798518,MA,0
Massachusetts,STEM,Black or African American,Male,0.18323166137916166,1.0,18299.728260869564,1343,0.48423668673927694,MA,0
Massachusetts,STEM,Multi-racial and Other,Female,0.07424554763738088,0.9545454545454546,29279.565217391304,1885,0.5814139892318958,MA,0
Massachusetts,STEM,Multi-racial and Other,Male,-0.15337880704032938,1.0,50781.74592391304,2750,0.7740563210344439,MA,0
Massachusetts,STEM,Native American or Hawaiian,Female,-0.7545995950185558,1.0,65879.02173913043,122,3.494365197187168,MA,0
Massachusetts,STEM,White,Female,0.11490703747488004,0.9942857142857143,39344.41576086956,16312,0.6534621534363442,MA,0
Massachusetts,STEM,White,Male,0.17667025882274873,0.9714285714285714,50324.2527173913,31790,1.2927858731712942,MA,0
Massachusetts,STEM-related,Asian,Female,0.19980079804754858,0.9523809523809523,47579.29347826087,1846,1.1754765794468611,MA,0
Massachusetts,STEM-related,Asian,Male,0.7066999173747172,0.9166666666666666,37514.44293478261,1646,1.2518406728124072,MA,0
Massachusetts,STEM-related,Black or African American,Female,-0.027434046551443176,1.0,43919.34782608696,1963,1.2614878387044461,MA,0
Massachusetts,STEM-related,Black or African American,Male,-0.8701610660895529,1.0,34906.731657608696,231,0.17262199906579792,MA,0
Massachusetts,STEM-related,Multi-racial and Other,Female,-0.013487329577957912,1.0,32024.52445652174,1097,0.701266729753929,MA,0
Massachusetts,STEM-related,Multi-racial and Other,Male,1.261444434303683,1.0,35226.97690217391,1045,0.6096192091563338,MA,0
Massachusetts,STEM-related,White,Female,0.02808649715999042,0.9558011049723757,41174.38858695652,20866,1.7324268857826735,MA,0
Massachusetts,STEM-related,White,Male,-0.0937812427368238,0.9772727272727273,15783.515625,4337,0.36553416678981,MA,0
Michigan,Non-STEM,Asian,Female,0.11617076066265386,0.9253731343283582,14008.511375948001,10647,0.8822352078046015,MI,0
Michigan,Non-STEM,Asian,Male,-0.1793579477904769,0.9,15923.73754062839,11095,0.6884890350531381,MI,0
Michigan,Non-STEM,Black or African American,Female,0.017067005609716832,0.9166666666666666,16416.22426868906,57316,1.0393363129687914,MI,0
Michigan,Non-STEM,Black or African American,Male,-0.1003753612008787,0.8333333333333334,15814.296045503794,56093,1.0354905704299187,MI,0
Michigan,Non-STEM,Multi-racial and Other,Female,-0.02524133169217844,0.8367346938775511,14500.998104008668,15361,0.9805049124643948,MI,0
Michigan,Non-STEM,Multi-racial and Other,Male,0.2601758203239471,0.7952755905511811,18057.846695557968,17979,1.0313759683315584,MI,0
Michigan,Non-STEM,Native American or Hawaiian,Female,0.7683281642147342,0.9166666666666666,13570.745395449621,1432,1.1114859716423424,MI,0
Michigan,Non-STEM,Native American or Hawaiian,Male,-0.28066270123938375,0.8,24241.29117009751,1746,1.1502948393672845,MI,0
Michigan,Non-STEM,White,Female,-0.03899742185137555,0.9275434243176178,18057.846695557968,232217,1.0004682396667803,MI,0
Michigan,Non-STEM,White,Male,0.15164911695937233,0.8688899040657835,27360.37378114843,258339,1.006339507430916,MI,0
Michigan,Not working,Asian,Female,,1.0,0.0,97,0.6901880199799018,MI,1
Michigan,Not working,Black or African American,Female,,1.0,0.0,185,0.2880650080603303,MI,1
Michigan,Not working,Black or African American,Male,,0.7,0.0,3327,5.273862862477885,MI,1
Michigan,Not working,Multi-racial and Other,Female,,0.0,0.0,84,0.46041357696794954,MI,1
Michigan,Not working,Multi-racial and Other,Male,,0.5,0.0,152,0.748744447010387,MI,1
Michigan,Not working,White,Female,,0.8571428571428571,0.0,1100,0.4069495123910579,MI,1
Michigan,Not working,White,Male,,0.75,0.0,2767,0.9255550588558945,MI,1
Michigan,STEM,Asian,Female,-0.40378235933395595,0.9285714285714286,26265.958829902494,2081,2.2251795557730976,MI,0
Michigan,STEM,Asian,Male,-0.03024963161613639,0.9772727272727273,65664.89707475624,6881,5.510070161483575,MI,0
Michigan,STEM,Black or African American,Female,0.39744651015769383,0.9166666666666666,25171.543878656557,2232,0.5222882638201809,MI,0
Michigan,STEM,Black or African American,Male,-0.4499338945812021,0.5714285714285714,21888.299024918746,2005,0.47762572190585495,MI,0
Michigan,STEM,Multi-racial and Other,Female,2.219334481548695,1.0,10944.149512459373,352,0.28994044277674846,MI,0
Michigan,STEM,Multi-racial and Other,Male,-0.14127460675266898,0.8888888888888888,60192.82231852655,1366,1.0112022432777314,MI,0
Michigan,STEM,White,Female,0.007312335753409437,0.9629629629629629,39398.938244853736,9498,0.5280527528271021,MI,0
Michigan,STEM,White,Male,0.07225579507883197,0.9634146341463414,61287.23726977249,26903,1.3523562418723531,MI,0
Michigan,STEM-related,Asian,Female,-0.004469553826230738,1.0,60192.82231852655,1057,1.4321661043074876,MI,0
Michigan,STEM-related,Asian,Male,0.791885936965994,1.0,16416.22426868906,561,0.5692379617995879,MI,0
Michigan,STEM-related,Black or African American,Female,-0.27142365618145053,0.8888888888888888,28509.509479956665,3702,1.0976854657980892,MI,0
Michigan,STEM-related,Black or African American,Male,-0.3573703488451801,0.75,25171.543878656557,887,0.26774561853016116,MI,0
Michigan,STEM-related,Multi-racial and Other,Female,0.34544533102751257,1.0,30643.618634886247,2224,2.321273641207738,MI,0
Michigan,STEM-related,Multi-racial and Other,Male,0.3285622992218938,1.0,30643.618634886247,555,0.5206018784602834,MI,0
Michigan,STEM-related,Native American or Hawaiian,Female,-0.12374709336037985,1.0,35021.278439869995,50,0.6345885683387193,MI,0
Michigan,STEM-related,White,Female,0.19691458139941345,0.9642857142857143,33707.98049837487,24178,1.7032991969561042,MI,0
Michigan,STEM-related,White,Male,0.025986031909592942,0.9714285714285714,32832.44853737812,7285,0.4640292712723659,MI,0
Minnesota,Non-STEM,Asian,Female,0.0705155844917053,0.9423076923076923,15770.63112244898,10603,0.8686117566188591,MN,0
Minnesota,Non-STEM,Asian,Male,0.07611037614795972,0.8787878787878788,25769.005102040814,15018,0.9853206172375448,MN,0
Minnesota,Non-STEM,Black or African American,Female,-0.05196239330027069,0.8723404255319149,15461.403061224491,12011,1.076880824177766,MN,0
Minnesota,Non-STEM,Black or African American,Male,-0.022635324896668235,0.851063829787234,7318.397448979594,15131,1.1333787064184973,MN,0
Minnesota,Non-STEM,Multi-racial and Other,Female,0.09730660228011563,0.9,20615.20408163265,13340,1.0589516335908624,MN,0
Minnesota,Non-STEM,Multi-racial and Other,Male,-0.30893626360438103,0.782608695652174,20615.20408163265,12706,1.0607061384689065,MN,0
Minnesota,Non-STEM,Native American or Hawaiian,Female,0.1972590785546666,0.7368421052631579,9379.917857142858,3229,1.1641487738557783,MN,0
Minnesota,Non-STEM,Native American or Hawaiian,Male,-0.44468065647092564,0.6,17316.771428571432,3840,1.1408616499234046,MN,0
Minnesota,Non-STEM,White,Female,0.014601994510703327,0.9324324324324325,20615.20408163265,131793,0.9745792834209144,MN,0
Minnesota,Non-STEM,White,Male,0.12139690303597453,0.8801724137931034,30922.806122448983,143361,1.001591845452599,MN,0
Minnesota,Not working,Asian,Male,,0.0,0.0,79,1.0390215278041668,MN,1
Minnesota,Not working,Black or African American,Female,,0.0,0.0,364,6.542170293929399,MN,1
Minnesota,Not working,Native American or Hawaiian,Male,,0.0,0.0,116,6.908626765604324,MN,1
Minnesota,Not working,White,Female,,0.0,0.0,703,1.0421065866194184,MN,1
Minnesota,Not working,White,Male,,1.0,0.0,539,0.7548844996420011,MN,1
Minnesota,STEM,Asian,Female,-0.1001546248568231,1.0,44322.688775510214,1849,1.6074787515468107,MN,0
Minnesota,STEM,Asian,Male,-0.25001636125056026,1.0,39787.34387755103,2523,1.7566858726752295,MN,0
Minnesota,STEM,Black or African American,Male,-0.3451533646886622,1.0,82460.81632653062,366,0.2909376262041272,MN,0
Minnesota,STEM,Multi-racial and Other,Female,0.5648839669868424,1.0,82460.81632653062,323,0.2721035484367167,MN,0
Minnesota,STEM,Multi-racial and Other,Male,-0.3753165928388477,0.625,53084.15051020408,1116,0.9886938067916832,MN,0
Minnesota,STEM,White,Female,0.3887962537023551,1.0,51538.01020408164,7996,0.6274931725444148,MN,0
Minnesota,STEM,White,Male,0.23565595626869013,0.9781021897810219,61845.612244897966,19847,1.4715194809871215,MN,0
Minnesota,STEM-related,Asian,Female,-0.15076049702541736,1.0,61845.612244897966,1895,2.039776291325745,MN,0
Minnesota,STEM-related,Asian,Male,0.8359862826518192,1.0,43291.92857142858,294,0.2534481842089054,MN,0
Minnesota,STEM-related,Black or African American,Female,1.2118571103497062,1.0,34015.08673469388,734,0.8646909628447753,MN,0
Minnesota,STEM-related,Black or African American,Male,-0.26314353984604977,1.0,61845.612244897966,194,0.19093499366207078,MN,0
Minnesota,STEM-related,Multi-racial and Other,Female,0.23904235977490473,1.0,36076.607142857145,1143,1.1921829567859172,MN,0
Minnesota,STEM-related,Multi-racial and Other,Male,-0.962466954496421,1.0,28345.905612244904,257,0.28190042978639274,MN,0
Minnesota,STEM-related,Native American or Hawaiian,Female,,0.0,0.0,31,0.14685154410236248,MN,1
Minnesota,STEM-related,White,Female,0.11186299704823054,0.967741935483871,36076.607142857145,18448,1.7924642593994178,MN,0
Minnesota,STEM-related,White,Male,-0.07461767122931931,0.9722222222222222,42261.16836734694,4481,0.41134960605306725,MN,0
Mississippi,Non-STEM,Asian,Female,-0.5162504875024314,0.875,11968.542654028435,791,0.9991343109748925,MS,0
Mississippi,Non-STEM,Asian,Male,-0.0922515397277573,0.8333333333333334,17952.813981042655,966,0.908301250823178,MS,0
Mississippi,Non-STEM,Black or African American,Female,-0.06729483446611374,0.6991525423728814,14541.77932464455,33406,0.9492842795684259,MS,0
Mississippi,Non-STEM,Black or African American,Male,0.15221749608927504,0.6309523809523809,14362.251184834124,34834,1.0550355198529626,MS,0
Mississippi,Non-STEM,Multi-racial and Other,Female,-0.11820237040546006,0.631578947368421,23937.08530805687,1956,0.9862922277622586,MS,0
Mississippi,Non-STEM,Multi-racial and Other,Male,-0.04427642481583371,0.72,22859.91646919431,3278,1.0933349599479278,MS,0
Mississippi,Non-STEM,Native American or Hawaiian,Female,0.4907459151561034,1.0,14362.251184834124,259,1.1330258874140058,MS,0
Mississippi,Non-STEM,Native American or Hawaiian,Male,-0.36942013589987766,0.1,6463.013033175355,1539,1.1330258874140058,MS,0
Mississippi,Non-STEM,White,Female,-0.08031946471082217,0.8078817733990148,15559.105450236966,42906,0.9512123334452292,MS,0
Mississippi,Non-STEM,White,Male,-0.0014456186169058804,0.8215102974828375,31118.210900473925,51152,1.0365300317094326,MS,0
Mississippi,Not working,Asian,Female,,0.0,0.0,106,5.839181274085795,MS,1
Mississippi,Not working,Black or African American,Female,,0.875,0.0,1194,1.4797039795763474,MS,1
Mississippi,Not working,Black or African American,Male,,0.4,0.0,1031,1.3618243709246294,MS,1
Mississippi,Not working,Multi-racial and Other,Female,,0.0,0.0,85,1.869194045908891,MS,1
Mississippi,Not working,White,Female,,0.6666666666666666,0.0,1042,1.0074554861359808,MS,1
Mississippi,Not working,White,Male,,0.6666666666666666,0.0,465,0.410932912695365,MS,1
Mississippi,STEM,Asian,Male,1.6300168903499095,0.6666666666666666,62236.421800947865,239,5.103194040405486,MS,0
Mississippi,STEM,Black or African American,Female,0.838959076379546,0.6,27527.648104265405,1819,1.1738048681717252,MS,0
