ST,OCCPSTEM,SEX,RAC1P,JWMNP_ZSCORE,HICOV,ADJWAGPRPP,PWGTP,REP_RATIO,ST_CODE,NaN_Flag
Arkansas,Non-STEM,Male,Some Other Race alone,0.30989501859566676,1.0,30411.685360094452,2831,1.0388998475972429,AR,0
Arkansas,Non-STEM,Female,Two or More Races,-0.23697788318022406,0.8235294117647058,12045.412632821724,1621,0.9995403487074385,AR,0
Arkansas,Non-STEM,Male,Two or More Races,0.0747892911086549,0.7586206896551724,28622.762691853604,3186,0.9667934921459208,AR,0
Arkansas,Non-STEM,Female,White alone,-0.008759944453271266,0.8982229402261712,18843.318772136954,65599,0.9364321359059554,AR,0
Arkansas,Non-STEM,Male,White alone,0.1326736144623125,0.8195956454121306,27549.40909090909,70929,1.037328794184399,AR,0
Arkansas,Not working,Female,Black or African American alone,,0.5,0.0,133,0.8704305886185765,AR,1
Arkansas,Not working,Male,Black or African American alone,,0.3333333333333333,0.0,513,2.8872674969585206,AR,1
Arkansas,Not working,Female,Two or More Races,,1.0,0.0,98,6.262121867864551,AR,1
Arkansas,Not working,Female,White alone,,0.875,0.0,978,1.446758588655157,AR,1
Arkansas,Not working,Male,White alone,,1.0,0.0,91,0.13791519343145933,AR,1
Arkansas,STEM,Female,Asian alone,-1.0002031776220726,1.0,47704.604486422664,39,0.7245014928650613,AR,0
Arkansas,STEM,Male,Asian alone,-0.656819674356181,0.6666666666666666,83483.05785123968,635,8.749829567844477,AR,0
Arkansas,STEM,Female,Black or African American alone,-1.0093914477836925,1.0,25999.009445100357,165,0.29573740820969047,AR,0
Arkansas,STEM,Male,Black or African American alone,1.7770012503403498,1.0,23852.302243211332,218,0.33602064801355225,AR,0
Arkansas,STEM,Male,Some Other Race alone,-0.5892462946725446,0.0,52475.06493506494,212,2.2079417572696687,AR,0
Arkansas,STEM,Male,Two or More Races,0.8209549796041364,1.0,100179.66942148762,341,2.9367046088926836,AR,0
Arkansas,STEM,Female,White alone,-0.29664444820395747,0.8,38759.99114521842,873,0.3536806278049663,AR,0
Arkansas,STEM,Male,White alone,0.3440929817732092,0.9,42635.99025974026,4137,1.7171018499130881,AR,0
Arkansas,STEM-related,Female,Asian alone,-0.08563199093178583,1.0,4770.460448642268,51,0.46486463777414533,AR,0
Arkansas,STEM-related,Female,Black or African American alone,1.113312195264139,0.8,35778.453364817,961,0.8451374813791215,AR,0
Arkansas,STEM-related,Male,Black or African American alone,-0.6928007739071467,1.0,2385.230224321134,219,0.16562856652977084,AR,0
Arkansas,STEM-related,Female,Some Other Race alone,-0.18952095547862305,1.0,85868.28807556082,40,0.29052177268921137,AR,0
Arkansas,STEM-related,Female,Two or More Races,0.8025586550487834,1.0,83483.05785123968,92,0.789959340283536,AR,0
Arkansas,STEM-related,Male,Two or More Races,-0.6928007739071467,1.0,27430.147579693043,153,0.64651554786089,AR,0
Arkansas,STEM-related,Female,White alone,0.19185956715778318,0.9320388349514563,39237.037190082636,10777,2.1422816552742536,AR,0
Arkansas,STEM-related,Male,White alone,0.06916881092877868,0.9,37686.63754427391,1199,0.24418072295490667,AR,0
California,Non-STEM,Male,Alaska Native alone,-0.0026955347242721417,0.8,22563.37628865979,666,1.1381351508295172,CA,0
California,Non-STEM,Female,American Indian alone,-0.13112011316424918,0.8333333333333334,9546.04381443299,6978,1.0764308867563528,CA,0
California,Non-STEM,Male,American Indian alone,-0.0810723332457128,0.7582417582417582,17182.878865979386,9281,1.0841663075899364,CA,0
California,Non-STEM,Female,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",0.24629020998752987,0.9583333333333334,9415.870489690722,2854,1.0233893259191689,CA,0
California,Non-STEM,Male,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",0.2237043771922018,0.8157894736842105,20827.731958762888,3422,1.1214219654876498,CA,0
California,Non-STEM,Female,Asian alone,0.036622774371098885,0.9168343393695506,16922.532216494845,149027,0.8439668764282929,CA,0
California,Non-STEM,Male,Asian alone,0.010023054027513103,0.8962199312714777,16922.532216494845,145749,0.7885964891930692,CA,0
California,Non-STEM,Female,Black or African American alone,0.1599628824541015,0.9174664107485605,15620.798969072162,77829,1.0156617131872232,CA,0
California,Non-STEM,Male,Black or African American alone,0.062313961364146464,0.8227194492254734,13017.332474226805,86809,1.0390851700429047,CA,0
California,Non-STEM,Female,Native Hawaiian and Other Pacific Islander alone,-0.35302474162403324,0.8837209302325582,11802.38144329897,5341,1.0719061612732237,CA,0
California,Non-STEM,Male,Native Hawaiian and Other Pacific Islander alone,-0.20654584202048937,0.8571428571428571,16488.621134020614,5315,0.9769360992666156,CA,0
California,Non-STEM,Female,Some Other Race alone,-0.0938160025480141,0.8627997769102064,15620.798969072162,232162,1.0458079019341655,CA,0
California,Non-STEM,Male,Some Other Race alone,0.055645816501214286,0.7704433497536946,20307.03865979381,262027,1.0659699147373372,CA,0
California,Non-STEM,Female,Two or More Races,-0.025083987450748902,0.9304229195088677,15620.798969072162,77219,1.0341800898071862,CA,0
California,Non-STEM,Male,Two or More Races,0.008303024831172763,0.8765957446808511,16488.621134020614,78606,0.9974830155658939,CA,0
California,Non-STEM,Female,White alone,-0.07090136628332072,0.9027932960893855,15967.927835051543,722964,1.0250481375719562,CA,0
California,Non-STEM,Male,White alone,0.02292199429365706,0.8637863786378638,19092.087628865982,792647,1.0177025957553743,CA,0
California,Not working,Female,Asian alone,,0.8571428571428571,0.0,2986,1.2025627504433505,CA,1
California,Not working,Male,Asian alone,,0.8333333333333334,0.0,3672,1.4128935061075707,CA,1
California,Not working,Female,Black or African American alone,,1.0,0.0,1838,1.7057313794803068,CA,1
California,Not working,Male,Black or African American alone,,0.9166666666666666,0.0,1781,1.5160300633776813,CA,1
California,Not working,Male,Native Hawaiian and Other Pacific Islander alone,,0.6666666666666666,0.0,401,5.241610701699425,CA,1
California,Not working,Female,Some Other Race alone,,0.7777777777777778,0.0,3498,1.1205676708605685,CA,1
California,Not working,Male,Some Other Race alone,,0.7037037037037037,0.0,3164,0.9153619989385845,CA,1
California,Not working,Female,Two or More Races,,1.0,0.0,383,0.36477769453777703,CA,1
California,Not working,Male,Two or More Races,,0.7777777777777778,0.0,918,0.8284188925834363,CA,1
California,Not working,Female,White alone,,0.9,0.0,10808,1.0897589028835808,CA,1
California,Not working,Male,White alone,,0.8253968253968254,0.0,7940,0.7249683806965448,CA,1
California,STEM,Female,American Indian alone,-0.18353077601777235,1.0,29505.95360824742,113,0.20825417718562095,CA,0
California,STEM,Male,American Indian alone,0.13430777973683733,0.8888888888888888,1995.9909793814431,462,0.6447675939842322,CA,0
California,STEM,Female,Asian alone,0.2048791445623475,0.9612903225806452,52069.32989690722,33510,2.267226781626636,CA,0
California,STEM,Male,Asian alone,0.16879390133771446,0.9637096774193549,60747.551546391755,51468,3.326952803852205,CA,0
California,STEM,Female,Black or African American alone,0.17959690306658146,0.9411764705882353,43391.10824742267,2518,0.39257573182674227,CA,0
California,STEM,Male,Black or African American alone,0.0913059894657199,0.972972972972973,39051.99742268041,5605,0.8015342823596724,CA,0
California,STEM,Female,Native Hawaiian and Other Pacific Islander alone,0.17772122034718815,1.0,32543.33118556701,123,0.2949167184556233,CA,0
California,STEM,Male,Native Hawaiian and Other Pacific Islander alone,0.5815330642336984,0.75,62049.28479381442,476,1.0452734844491656,CA,0
California,STEM,Female,Some Other Race alone,0.4162652831768085,0.8857142857142857,40787.64175257731,3590,0.19320364841007176,CA,0
California,STEM,Male,Some Other Race alone,0.14746463150703998,0.9726027397260274,36448.53092783505,8991,0.43698546615999767,CA,0
California,STEM,Female,Two or More Races,0.6536501401783464,0.9411764705882353,23865.109536082473,3455,0.5528154130961801,CA,0
California,STEM,Male,Two or More Races,0.10391261288070673,0.9605263157894737,44692.84149484536,9009,1.3657980603152335,CA,0
California,STEM,Female,White alone,0.045176785171285296,0.9711538461538461,43391.10824742267,31413,0.5321047002699353,CA,0
California,STEM,Male,White alone,0.1901039838609904,0.9514415781487102,52069.32989690722,71824,1.1017187537872486,CA,0
California,STEM-related,Female,American Indian alone,,1.0,867.8221649484536,287,1.096662002544976,CA,1
California,STEM-related,Female,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",-0.6969623881991651,1.0,54672.79639175258,320,2.8423176127558474,CA,0
California,STEM-related,Male,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",-0.9647580893222382,1.0,30894.46907216495,51,0.4139948542751585,CA,0
California,STEM-related,Female,Asian alone,0.024617405518389552,0.9554140127388535,27249.615979381444,15448,2.16704743404209,CA,0
California,STEM-related,Male,Asian alone,0.003911088822247844,0.9761904761904762,34712.886597938144,9462,1.2681420780849237,CA,0
California,STEM-related,Female,Black or African American alone,-0.12051404350614674,0.8857142857142857,26034.66494845361,5029,1.6256422593211464,CA,0
California,STEM-related,Male,Black or African American alone,-0.5419545974560797,0.8333333333333334,55974.52963917526,889,0.26358692759384456,CA,0
California,STEM-related,Female,Native Hawaiian and Other Pacific Islander alone,0.3894649759539379,1.0,26034.66494845361,207,1.0290589365288427,CA,0
California,STEM-related,Female,Some Other Race alone,0.08991492989655092,0.898989898989899,21695.554123711336,13408,1.4960995682344032,CA,0
California,STEM-related,Male,Some Other Race alone,0.08410604292944558,0.8823529411764706,24299.0206185567,5584,0.5627040312095795,CA,0
California,STEM-related,Female,Two or More Races,-0.04212051903563906,0.9555555555555556,20827.731958762888,3924,1.3017773527218153,CA,0
California,STEM-related,Male,Two or More Races,-0.20527616954616093,0.7,32543.33118556701,1157,0.36367955356785625,CA,0
California,STEM-related,Female,White alone,-0.03420841254076194,0.9394812680115274,30373.775773195877,37539,1.3183963798044118,CA,0
California,STEM-related,Male,White alone,0.11307551334005371,0.9918032786885246,26034.66494845361,14036,0.4463958364830426,CA,0
Colorado,Non-STEM,Female,American Indian alone,0.12871834936697021,0.8181818181818182,19826.20215897939,1171,0.9621663061110911,CO,0
Colorado,Non-STEM,Male,American Indian alone,-0.3341963619598255,0.7,19826.20215897939,1200,1.0505890263294635,CO,0
Colorado,Non-STEM,Female,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",,1.0,8773.09445534838,427,1.1626518558046064,CO,1
Colorado,Non-STEM,Male,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",0.17532423031154462,1.0,28747.993130520117,1927,1.1626518558046064,CO,0
Colorado,Non-STEM,Female,Asian alone,-0.14084484446444312,0.8,19826.20215897939,6214,0.9101434406613536,CO,0
Colorado,Non-STEM,Male,Asian alone,-0.15718773021366508,0.84375,19826.20215897939,6737,0.8497272241869854,CO,0
Colorado,Non-STEM,Female,Black or African American alone,0.03919967935320625,0.8620689655172413,22304.477428851813,9269,0.99571468645042,CO,0
Colorado,Non-STEM,Male,Black or African American alone,-0.07706019506129928,0.7111111111111111,19826.20215897939,14122,1.1073696302470257,CO,0
Colorado,Non-STEM,Female,Native Hawaiian and Other Pacific Islander alone,0.4663338093634153,1.0,25774.06280667321,567,1.1626518558046064,CO,0
Colorado,Non-STEM,Male,Native Hawaiian and Other Pacific Islander alone,-0.35878638017842535,1.0,11449.631746810597,163,1.1626518558046064,CO,0
Colorado,Non-STEM,Female,Some Other Race alone,-0.19582161196748438,0.84375,19826.20215897939,9898,1.006553666470217,CO,0
Colorado,Non-STEM,Male,Some Other Race alone,0.2137644026421509,0.828125,31573.22693817468,8645,0.9685031117200638,CO,0
Colorado,Non-STEM,Female,Two or More Races,0.09399933254737168,0.9166666666666666,17347.926889106966,8560,0.9258814667120134,CO,0
Colorado,Non-STEM,Male,Two or More Races,0.20152824123045518,0.8059701492537313,27756.683022571142,9189,1.006842701252335,CO,0
Colorado,Non-STEM,Female,White alone,-0.06312760801011931,0.9059515062454078,21015.774288518158,158084,0.9926369408782424,CO,0
Colorado,Non-STEM,Male,White alone,0.00601771394037064,0.8372093023255814,27756.683022571142,172356,1.012004379808693,CO,0
Colorado,Not working,Female,American Indian alone,,1.0,0.0,33,6.762638656984947,CO,1
Colorado,Not working,Male,Black or African American alone,,0.0,0.0,324,6.336514096276692,CO,1
Colorado,Not working,Male,Some Other Race alone,,1.0,0.0,10,0.279411975788927,CO,1
Colorado,Not working,Female,Two or More Races,,1.0,0.0,491,13.24561452233794,CO,1
Colorado,Not working,Female,White alone,,0.75,0.0,407,0.6373909895701859,CO,1
Colorado,Not working,Male,White alone,,1.0,0.0,373,0.5462278142379954,CO,1
Colorado,STEM,Male,American Indian alone,,1.0,0.0,128,1.1659174772742473,CO,1
Colorado,STEM,Female,Asian alone,0.1609344183194853,0.9285714285714286,32465.40603532875,1387,2.11359262253226,CO,0
Colorado,STEM,Male,Asian alone,-0.24519805202236972,1.0,57991.64131501471,2481,3.255711985690291,CO,0
Colorado,STEM,Female,Black or African American alone,0.051409383164406026,1.0,41337.63150147203,738,0.8248303283858074,CO,0
Colorado,STEM,Male,Black or African American alone,-0.2800822073943173,1.0,67904.74239450441,381,0.31083334781010596,CO,0
Colorado,STEM,Female,Some Other Race alone,-0.6326451115474725,1.0,37545.87033856721,340,0.35972832162030155,CO,0
Colorado,STEM,Male,Some Other Race alone,-0.1271340244443857,1.0,66417.77723258096,889,1.0362010129075314,CO,0
Colorado,STEM,Female,Two or More Races,0.6764489610946466,1.0,10904.411187438665,962,1.0825872975444177,CO,0
Colorado,STEM,Male,Two or More Races,-0.10841496132584545,1.0,49565.505397448476,729,0.8310499575609379,CO,0
Colorado,STEM,Female,White alone,0.13294321482513183,0.9789473684210527,39652.40431795878,10279,0.671521020441014,CO,0
Colorado,STEM,Male,White alone,0.08389333250801437,0.96875,55017.710991167805,20952,1.2799343652055373,CO,0
Colorado,STEM-related,Female,American Indian alone,-0.04234117126549411,0.5,31226.26840039254,211,2.772743462676194,CO,0
Colorado,STEM-related,Female,Asian alone,0.04329408485452829,1.0,31672.357948969577,337,0.7894097405929463,CO,0
Colorado,STEM-related,Female,Black or African American alone,-0.47725695153627645,1.0,30334.089303238463,816,1.401929501436707,CO,0
Colorado,STEM-related,Female,Some Other Race alone,0.3925515138264605,1.0,38661.09421000982,1195,1.9435305713218713,CO,0
Colorado,STEM-related,Male,Some Other Race alone,-0.44233396671640485,0.5,19826.20215897939,834,1.4942940214118652,CO,0
Colorado,STEM-related,Female,Two or More Races,-0.039492720894932894,1.0,27756.683022571142,736,1.273190607290922,CO,0
Colorado,STEM-related,Male,Two or More Races,-0.4212985714401376,1.0,31424.530421982334,693,1.2143967454782738,CO,0
Colorado,STEM-related,Female,White alone,0.01876908691973685,0.9407407407407408,31721.923454367028,16390,1.6459455195114174,CO,0
Colorado,STEM-related,Male,White alone,-0.1536043035828354,0.975,32415.840529931305,4332,0.4067976345620106,CO,0
Connecticut,Non-STEM,Female,American Indian alone,0.7664580114786924,1.0,7503.934285714286,385,0.9860697232023043,CT,0
Connecticut,Non-STEM,Male,American Indian alone,-0.1104321372118449,0.75,27466.323571428577,284,1.1653551274209053,CT,0
Connecticut,Non-STEM,Male,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",-0.4140529026453217,0.0,14430.642857142857,57,1.1653551274209053,CT,0
Connecticut,Non-STEM,Female,Asian alone,0.3043127912528134,0.9090909090909091,19240.857142857145,3892,0.6892951604744929,CT,0
Connecticut,Non-STEM,Male,Asian alone,-0.15082754794482003,0.9534883720930233,18856.04,4228,0.7083268370810218,CT,0
Connecticut,Non-STEM,Female,Black or African American alone,0.08832012148262951,0.9176470588235294,19240.857142857145,13756,1.0361725249047877,CT,0
Connecticut,Non-STEM,Male,Black or African American alone,0.3229727185590921,0.93,9620.428571428572,16420,1.0467796057030234,CT,0
Connecticut,Non-STEM,Female,Some Other Race alone,-0.23419864069447954,0.9245283018867925,11544.514285714287,8305,1.0495905360840057,CT,0
Connecticut,Non-STEM,Male,Some Other Race alone,-0.11766680270903675,0.7916666666666666,19192.755,7984,1.0738914285928562,CT,0
Connecticut,Non-STEM,Female,Two or More Races,0.009912357363757725,0.9090909090909091,17316.771428571432,6203,1.132137487140466,CT,0
Connecticut,Non-STEM,Male,Two or More Races,-0.1841493812467359,0.918918918918919,11544.514285714287,5111,1.057363759319767,CT,0
Connecticut,Non-STEM,Female,White alone,0.030763379435053227,0.9481132075471698,17316.771428571432,70400,1.0019907786026983,CT,0
Connecticut,Non-STEM,Male,White alone,0.04330052258630779,0.9198813056379822,23089.028571428575,80404,1.0030210097214691,CT,0
Connecticut,Not working,Female,American Indian alone,,1.0,0.0,70,20.398663607454814,CT,1
Connecticut,Not working,Male,Asian alone,,1.0,0.0,224,4.269760525079675,CT,1
Connecticut,Not working,Male,Black or African American alone,,1.0,0.0,398,2.88683494269615,CT,1
Connecticut,Not working,Male,Two or More Races,,1.0,0.0,140,3.2953637285254542,CT,1
Connecticut,Not working,Female,White alone,,1.0,0.0,249,0.40322476182449035,CT,1
Connecticut,Not working,Male,White alone,,0.8333333333333334,0.0,830,1.178059562630129,CT,1
Connecticut,STEM,Female,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",,1.0,0.0,55,12.291743475308042,CT,1
Connecticut,STEM,Female,Asian alone,-0.5183286414659302,0.8461538461538461,48102.142857142855,1886,3.5231349839560746,CT,0
Connecticut,STEM,Male,Asian alone,-0.05884332276658043,1.0,55317.46428571429,2317,4.094302707344557,CT,0
Connecticut,STEM,Female,Black or African American alone,-0.5745931509266967,1.0,9620.428571428572,256,0.20339256219241544,CT,0
Connecticut,STEM,Male,Black or African American alone,0.8873903811753292,1.0,66861.97857142857,992,0.6670355321392549,CT,0
Connecticut,STEM,Male,Native Hawaiian and Other Pacific Islander alone,-0.7664291229947723,1.0,34056.317142857144,46,12.291743475308042,CT,0
Connecticut,STEM,Female,Some Other Race alone,-0.12716415413417542,1.0,70229.12857142858,37,0.04932160379420861,CT,0
Connecticut,STEM,Male,Some Other Race alone,-0.1934409966388544,1.0,50843.96500000001,591,0.8384603409403338,CT,0
Connecticut,STEM,Female,Two or More Races,2.613345162704982,1.0,3174.741428571428,182,0.3503676292100335,CT,0
Connecticut,STEM,Male,Two or More Races,0.13960257714333574,1.0,48102.142857142855,382,0.8335604487072026,CT,0
Connecticut,STEM,Female,White alone,0.35300134735610017,0.9666666666666667,49064.185714285704,3281,0.49255246027608995,CT,0
Connecticut,STEM,Male,White alone,-0.12276173555125604,0.9711538461538461,48102.142857142855,10589,1.393293208517046,CT,0
Connecticut,STEM-related,Female,Asian alone,0.395147466154465,1.0,30785.37142857143,802,2.299920911075437,CT,0
Connecticut,STEM-related,Male,Asian alone,0.46508420247409615,1.0,33671.5,187,0.5072785051893488,CT,0
Connecticut,STEM-related,Female,Black or African American alone,-0.11567212778908913,1.0,25205.52285714286,1459,1.779513688221808,CT,0
Connecticut,STEM-related,Male,Black or African American alone,-0.5034989613899927,1.0,55798.48571428572,470,0.4851612359686054,CT,0
Connecticut,STEM-related,Female,Some Other Race alone,-0.33463995714572514,0.8571428571428571,42329.885714285716,879,1.7987685276420073,CT,0
Connecticut,STEM-related,Male,Some Other Race alone,1.7655363042694456,1.0,48102.142857142855,89,0.19383669231008313,CT,0
Connecticut,STEM-related,Female,White alone,-0.051967159190102315,0.9733333333333334,45216.014285714286,7948,1.8317030133464407,CT,0
Connecticut,STEM-related,Male,White alone,0.2611282182611686,1.0,55317.46428571429,1594,0.3219784668390061,CT,0
Delaware,Non-STEM,Female,Asian alone,-0.13124382313911892,1.0,25406.061368209248,278,0.403589732752272,DE,0
Delaware,Non-STEM,Male,Asian alone,-0.1449156508493308,1.0,30487.273641851105,1205,0.9404705937509481,DE,0
Delaware,Non-STEM,Female,Black or African American alone,0.3864663190937663,0.9473684210526315,15345.261066398389,10326,1.1013482608895346,DE,0
Delaware,Non-STEM,Male,Black or African American alone,-0.28963103231252935,0.7297297297297297,13211.151911468809,7032,0.9770870518542125,DE,0
Delaware,Non-STEM,Female,Some Other Race alone,0.37414694768182855,0.6,12194.909456740445,600,0.919912430054682,DE,0
Delaware,Non-STEM,Male,Some Other Race alone,0.1302336780069856,0.6,30487.273641851105,593,0.7621681955607679,DE,0
Delaware,Non-STEM,Female,Two or More Races,-0.4807473144016191,1.0,4573.0910462776665,734,1.1207599772832877,DE,0
Delaware,Non-STEM,Male,Two or More Races,-0.24400550245753233,0.8571428571428571,29267.782696177066,1645,1.1207599772832877,DE,0
Delaware,Non-STEM,Female,White alone,-0.03184959778079418,0.9264705882352942,20324.8490945674,15574,0.9307196270774193,DE,0
Delaware,Non-STEM,Male,White alone,-0.0806820766147626,0.8804347826086957,25406.061368209248,20120,1.043677253676745,DE,0
Delaware,Not working,Female,Asian alone,,1.0,0.0,114,16.841955300672396,DE,1
Delaware,Not working,Male,Black or African American alone,,1.0,0.0,178,2.5169045393020713,DE,1
Delaware,Not working,Male,Some Other Race alone,,1.0,0.0,279,36.4915808415945,DE,1
Delaware,STEM,Female,Asian alone,-0.347946482913596,1.0,76218.18410462777,380,10.267730596502176,DE,0
Delaware,STEM,Male,Asian alone,0.7887131136548668,1.0,38617.213279678064,231,3.3555654096456276,DE,0
Delaware,STEM,Male,Black or African American alone,-0.6609517065638532,1.0,81299.39637826961,317,0.8198024529533972,DE,0
Delaware,STEM,Female,White alone,0.168946595906283,0.9090909090909091,24999.56438631791,1292,1.43706618693073,DE,0
Delaware,STEM,Male,White alone,-0.29954267027220044,0.875,43698.42555331992,902,0.870843941313903,DE,0
Delaware,STEM-related,Female,Black or African American alone,0.06548943819506986,1.0,37550.15870221327,182,0.3393371252983803,DE,0
Delaware,STEM-related,Male,Black or African American alone,-1.0575031661440668,1.0,13211.151911468809,539,1.3092138772097703,DE,0
Delaware,STEM-related,Female,Some Other Race alone,1.599916274864877,1.0,81299.39637826961,131,3.511025399161428,DE,0
Delaware,STEM-related,Female,White alone,0.15520323727095967,1.0,50812.122736418496,1888,1.9723688308708343,DE,0
Delaware,STEM-related,Male,White alone,0.380868042289884,0.75,45730.91046277665,584,0.5295640901995736,DE,0
District of Columbia,Non-STEM,Female,Asian alone,0.12855991881332185,1.0,43843.09895833333,817,0.8856260289826724,DC,0
District of Columbia,Non-STEM,Male,Asian alone,0.6448037397675562,1.0,51734.85677083333,1583,0.9575426217578876,DC,0
District of Columbia,Non-STEM,Female,Black or African American alone,0.22981758240299333,0.9540229885057471,21921.549479166664,13901,1.1778917337533097,DC,0
District of Columbia,Non-STEM,Male,Black or African American alone,-0.14975184341365003,0.8936170212765957,15783.515624999998,9046,0.9591790387601984,DC,0
District of Columbia,Non-STEM,Male,Native Hawaiian and Other Pacific Islander alone,-0.7428608348128296,1.0,17537.239583333332,92,1.2823691460055098,DC,0
District of Columbia,Non-STEM,Female,Some Other Race alone,-0.03166274919291504,1.0,28059.583333333332,578,1.2823691460055096,DC,0
District of Columbia,Non-STEM,Male,Some Other Race alone,-0.5720735386901802,1.0,38581.92708333333,1158,1.1258403874710994,DC,0
District of Columbia,Non-STEM,Female,Two or More Races,-0.096990954814199,1.0,40116.43554687499,1090,1.1755949277931077,DC,0
District of Columbia,Non-STEM,Male,Two or More Races,-0.07877473849076193,1.0,31567.03125,853,0.7649376794004892,DC,0
District of Columbia,Non-STEM,Female,White alone,-0.057454162141956304,0.9743589743589743,39458.7890625,15671,0.9889767168824971,DC,0
District of Columbia,Non-STEM,Male,White alone,-0.10226140901285803,0.9387755102040817,38581.927083333336,11839,0.8847816492545736,DC,0
District of Columbia,Not working,Female,Black or African American alone,,1.0,0.0,570,1.5194727104532837,DC,1
District of Columbia,Not working,Male,Black or African American alone,,0.5,0.0,1230,4.103051099718868,DC,1
District of Columbia,STEM,Female,Asian alone,-0.032681027845156294,1.0,35074.479166666664,280,1.5008463419221367,DC,0
District of Columbia,STEM,Male,Asian alone,-0.37042115960272065,1.0,61380.33854166666,407,1.2173669096277162,DC,0
District of Columbia,STEM,Female,Black or African American alone,0.5019146180893277,1.0,40774.08203124999,406,0.17011211659945402,DC,0
District of Columbia,STEM,Male,Black or African American alone,0.15766625110506258,1.0,59626.61458333332,1518,0.7959114483408897,DC,0
District of Columbia,STEM,Male,Some Other Race alone,-0.2489951979036713,1.0,42878.55078125,161,0.7740054609052203,DC,0
District of Columbia,STEM,Female,Two or More Races,-0.2794605742923718,0.6666666666666666,35951.34114583333,99,0.5279785564907331,DC,0
District of Columbia,STEM,Male,Two or More Races,-0.41728347884267464,0.8,61380.33854166666,577,2.558601911535897,DC,0
District of Columbia,STEM,Female,White alone,-0.06035201149223317,0.9777777777777777,52611.71875,3200,0.9985946133261462,DC,0
District of Columbia,STEM,Male,White alone,0.008565611525375369,1.0,61380.33854166666,4804,1.7753090574835024,DC,0
District of Columbia,STEM-related,Female,Asian alone,-0.5497582708788695,1.0,61380.33854166666,86,1.928077765915604,DC,0
District of Columbia,STEM-related,Male,Asian alone,,0.0,0.0,130,1.6263661672891658,DC,1
District of Columbia,STEM-related,Female,Black or African American alone,-0.1166718963072943,0.5,96454.81770833334,257,0.4503915496364931,DC,0
District of Columbia,STEM-related,Male,Black or African American alone,-1.7195929027232946,1.0,0.0,300,0.6579033992672205,DC,0
District of Columbia,STEM-related,Female,White alone,0.05637383266921211,1.0,52611.71875,1449,1.8912786576212306,DC,0
District of Columbia,STEM-related,Male,White alone,-0.31134679683055183,1.0,41650.94401041666,516,0.7975695543137105,DC,0
Florida,Non-STEM,Female,American Indian alone,-0.07487022260172647,0.9,7401.062376237622,1704,1.0331401848293502,FL,0
Florida,Non-STEM,Male,American Indian alone,0.11132924985610489,0.75,17852.562623762376,1540,1.0571340479664877,FL,0
Florida,Non-STEM,Female,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",-0.9940469547746121,0.6666666666666666,25903.718316831684,588,1.1216604119332731,FL,0
Florida,Non-STEM,Male,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",0.9667048624965713,1.0,33504.80940594059,442,1.1216604119332731,FL,0
Florida,Non-STEM,Female,Asian alone,0.00324035124538008,0.782258064516129,14252.045792079207,14744,0.8154312466616133,FL,0
Florida,Non-STEM,Male,Asian alone,-0.10554304287014456,0.851063829787234,20002.871287128717,15407,0.8618733213633206,FL,0
Florida,Non-STEM,Female,Black or African American alone,-0.013988434631204586,0.7561327561327561,17002.440594059404,125144,1.0061649828396557,FL,0
Florida,Non-STEM,Male,Black or African American alone,0.05071357802370741,0.6473684210526316,16002.297029702971,124448,1.0460996196277792,FL,0
Florida,Non-STEM,Female,Native Hawaiian and Other Pacific Islander alone,-0.29260903193476695,1.0,16502.368811881188,639,0.9004283960117607,FL,0
Florida,Non-STEM,Male,Native Hawaiian and Other Pacific Islander alone,,0.3333333333333333,5000.717821782177,424,1.01620515952929,FL,1
Florida,Non-STEM,Female,Some Other Race alone,-0.16447734298485564,0.75,20002.871287128717,21469,0.9713576452662432,FL,0
Florida,Non-STEM,Male,Some Other Race alone,0.20341937052793904,0.55625,20002.871287128717,22821,0.9657214314015403,FL,0
Florida,Non-STEM,Female,Two or More Races,0.012687805155977625,0.8071065989847716,15002.153465346535,25119,0.9596058678979561,FL,0
Florida,Non-STEM,Male,Two or More Races,0.030033443097005723,0.7087912087912088,18152.60569306931,20901,0.9656406734416897,FL,0
Florida,Non-STEM,Female,White alone,-0.0013902834019138125,0.8166958552247519,20002.871287128717,402732,0.987974334452495,FL,0
Florida,Non-STEM,Male,White alone,0.01423951598594247,0.761978761978762,22003.158415841583,461739,1.016546853180193,FL,0
Florida,Not working,Female,Asian alone,,0.6,0.0,530,2.9941514422966966,FL,1
Florida,Not working,Male,Asian alone,,0.0,0.0,146,0.8342651021572368,FL,1
Florida,Not working,Female,Black or African American alone,,0.4444444444444444,0.0,1189,0.9764879474476287,FL,1
